"sex","la","year","e50","e65","e80","e85"
"female","E07000181",2004,78.3059,80.7417,84.623,87.1183
"female","E07000181",2005,77.634,79.9613,84.3497,86.5667
"female","E07000181",2006,78.6401,81.1694,84.8,87.0459
"female","E07000181",2007,78.5278,81,84.8293,86.5761
"female","E07000181",2008,78.0305,81.0777,84.8115,86.7273
"female","E07000181",2009,79.6374,81.2893,85.162,87.2214
"female","E07000181",2010,79.1118,81.1725,85.3191,87.041
"female","E07000181",2011,78.2694,80.5723,85.1841,87
"female","E07000181",2012,77.8862,80.9893,85.4111,87.3628
"female","E07000181",2013,77.6465,80.3668,84.8365,86.9341
"female","E07000187",2001,NA,NA,NA,NA
"female","E07000187",2002,78.8806,80.9561,84.8744,87.0846
"female","E07000187",2003,78.8981,81.2595,85,87.1857
"female","E07000187",2004,78.1422,80.2977,84.7269,87.2373
"female","E07000187",2005,78.8932,81.1942,85.0045,86.9688
"female","E07000187",2006,78.7653,81.0088,84.6892,86.8182
"female","E07000187",2007,78.9423,81.4431,84.8356,86.5827
"female","E07000187",2008,78.9508,81.4281,85.045,86.9615
"female","E07000187",2009,77.8696,81.4532,84.8816,87.2439
"female","E07000187",2010,78.1829,81.4315,84.9073,87.0702
"female","E07000187",2011,78.7655,81.2114,85.4612,87.058
"female","E07000187",2012,79.7652,81.5643,85.3972,87.0507
"female","E07000187",2013,78.3707,80.9096,85.1682,87.4174
"female","E07000188",2001,NA,NA,NA,NA
"female","E07000188",2002,78.5405,80.3608,84.8213,86.9661
"female","E07000188",2003,76.991,79.8912,84.7032,86.9831
"female","E07000188",2004,77.9716,80.629,84.5527,87.2793
"female","E07000188",2005,78.3548,80.2324,84.3109,86.8972
"female","E07000188",2006,77.6372,79.7525,84.1375,86.7182
"female","E07000188",2007,77.4135,80.3488,84.6402,86.8053
"female","E07000188",2008,78.3655,80.937,84.607,86.85
"female","E07000188",2009,78.4509,81.2929,85.036,87.1595
"female","E07000188",2010,78.3299,80.9233,84.9346,87.1186
"female","E07000188",2011,78.8654,80.6742,84.9653,87.0265
"female","E07000188",2012,77.9237,80.7649,85.4518,87.3496
"female","E07000188",2013,77.7976,80.1653,85.0405,87.224
"female","E07000189",2001,NA,NA,NA,NA
"female","E07000189",2002,78.582,80.7394,84.7197,87.0952
"female","E07000189",2003,78.2826,80.3938,84.7022,87.1405
"female","E07000189",2004,78.0667,80.4763,84.4017,87.0446
"female","E07000189",2005,78.7007,80.805,84.4211,86.9355
"female","E07000189",2006,77.8787,80.0407,84.3882,86.6519
"female","E07000189",2007,77.9594,80.6566,84.5621,86.7289
"female","E07000189",2008,79.5843,81.423,85.0413,87.0092
"female","E07000189",2009,78.9701,81.0603,85.0901,87.0345
"female","E07000189",2010,78.3604,81.094,84.8904,87.0984
"female","E07000189",2011,79.0398,80.9875,85.2059,87.0969
"female","E07000189",2012,78.784,80.9884,85.0499,87.0936
"female","E07000189",2013,78.4067,80.8889,84.9757,87.1351
"female","E07000190",2001,NA,NA,NA,NA
"female","E07000190",2002,78.5516,80.5617,84.7778,87.0938
"female","E07000190",2003,79.2867,80.8177,84.7414,87.1348
"female","E07000190",2004,78.7214,80.81,84.472,87.0261
"female","E07000190",2005,78.3944,80.4637,84.6612,87.0394
"female","E07000190",2006,78.6878,81.5029,84.9145,86.947
"female","E07000190",2007,79.2098,80.8705,84.7063,86.7905
"female","E07000190",2008,79.4279,81.194,84.9132,86.8947
"female","E07000190",2009,79.9469,81.9757,85.1741,87.3179
"female","E07000190",2010,79.8348,81.5777,85.1579,87.1453
"female","E07000190",2011,79.0384,81.6936,85.2367,87.2671
"female","E07000190",2012,79.7724,81.1114,84.76,86.8723
"female","E07000190",2013,78.7556,80.7486,84.8884,87.1538
"female","E07000191",2001,NA,NA,NA,NA
"female","E07000191",2002,78.6633,80.6313,84.7207,87
"female","E07000191",2003,78.6328,80.858,85.5532,87.1639
"female","E07000191",2004,77.3605,80.2867,84.7609,87.4419
"female","E07000191",2005,77.4611,80.0816,84.8471,87.0213
"female","E07000191",2006,78.7613,80.8,84.7111,86.8776
"female","E07000191",2007,78.2961,80.8671,84.7692,86.7193
"female","E07000191",2008,76.6987,79.5368,84.9737,86.8667
"female","E07000191",2009,79.0223,81.4562,84.973,87.0323
"female","E07000191",2010,78.6863,81.4963,85.8876,87.4127
"female","E07000191",2011,78.2848,80.9023,85.2625,87.1837
"female","E07000191",2012,76.6173,80.2206,84.9639,87.3478
"female","E07000191",2013,78.7943,80.75,85.3457,87.2917
"female","E07000192",2001,NA,NA,NA,NA
"female","E07000192",2002,76.2028,79.0202,84.2913,87.3036
"female","E07000192",2003,77.0159,79.5616,84.2566,86.9552
"female","E07000192",2004,76.7009,79.3945,84.0127,86.803
"female","E07000192",2005,76.8249,79.5374,84.4759,87.0769
"female","E07000192",2006,77.0028,79.9671,84.4425,86.8068
"female","E07000192",2007,77.1939,79.8397,84.55,87.1026
"female","E07000192",2008,77.4971,79.7942,84.4302,86.8214
"female","E07000192",2009,77.8092,79.7898,84.8171,86.8529
"female","E07000192",2010,76.6383,79.8494,84.7574,87.0141
"female","E07000192",2011,76.974,80.0604,84.4875,86.875
"female","E07000192",2012,77.0883,79.7004,84.473,86.987
"female","E07000192",2013,76.7437,79.3536,84.6323,86.8795
"female","E07000193",2001,NA,NA,NA,NA
"female","E07000193",2002,77.8584,80.2832,84.3875,87.0579
"female","E07000193",2003,77.3756,80.3574,84.3251,87.043
"female","E07000193",2004,76.8702,79.3397,84.3249,87.046
"female","E07000193",2005,77.3918,79.6523,84.1029,86.5053
"female","E07000193",2006,78.7385,80.6118,84.3304,86.6667
"female","E07000193",2007,77.7034,79.7724,84.25,86.5849
"female","E07000193",2008,77.9216,81.5116,85.1061,87.1111
"female","E07000193",2009,78.3915,80.8071,84.7685,87.1909
"female","E07000193",2010,78.3787,80.8228,84.839,87.125
"female","E07000193",2011,78.5055,80.696,84.7404,87.0619
"female","E07000193",2012,77.6233,80.1564,85.0588,86.9459
"female","E07000193",2013,78.1632,80.3684,84.8186,87.0083
"female","E07000194",2001,NA,NA,NA,NA
"female","E07000194",2002,78.2107,80.8153,84.7248,87.0165
"female","E07000194",2003,77.4587,80.5296,84.6262,87.1333
"female","E07000194",2004,78.0335,80.5262,84.3876,87.1573
"female","E07000194",2005,77.4821,79.6997,84.7989,86.8039
"female","E07000194",2006,77.9586,80.8133,85.05,87.0263
"female","E07000194",2007,78.3153,80.4511,84.6856,86.7353
"female","E07000194",2008,78.0686,80.3658,84.8502,86.9828
"female","E07000194",2009,77.4648,80.2201,85.2802,87.0508
"female","E07000194",2010,78.3104,80.247,85.0693,87.0917
"female","E07000194",2011,78.0055,80.736,85.1232,87.0167
"female","E07000194",2012,77.27,79.7365,84.9763,86.85
"female","E07000194",2013,78.3994,80.0601,84.7105,87.0918
"female","E07000195",2001,NA,NA,NA,NA
"female","E07000195",2002,77.673,79.8096,84.6926,87.027
"female","E07000195",2003,77.2205,79.7265,84.2299,86.8306
"female","E07000195",2004,77.2552,80.0909,84.2948,86.964
"female","E07000195",2005,77.0837,79.2941,84.3198,86.931
"female","E07000195",2006,77.2392,79.8286,84.713,86.9231
"female","E07000195",2007,77.3507,79.7314,84.4603,86.8629
"female","E07000195",2008,77.7354,80.5648,84.9419,87.0205
"female","E07000195",2009,77.996,80.3741,84.7638,87.0345
"female","E07000195",2010,78.2279,81.0505,85.0917,87.3453
"female","E07000195",2011,77.5252,79.9064,84.7586,87.1308
"female","E07000195",2012,77.8558,80.1995,84.873,86.8601
"female","E07000195",2013,78.6589,80.9225,84.8358,86.8516
"female","E07000196",2001,NA,NA,NA,NA
"female","E07000196",2002,77.8467,80.3088,84.6293,86.8257
"female","E07000196",2003,78.2738,81.0334,85.0485,87.368
"female","E07000196",2004,77.1347,79.5995,84.1878,86.9485
"female","E07000196",2005,78.0681,80.4959,84.8139,87.063
"female","E07000196",2006,77.6787,80.4897,85.0693,87.2045
"female","E07000196",2007,77.6521,80.4926,84.6782,86.6949
"female","E07000196",2008,77.6541,80.3032,84.9596,87.0385
"female","E07000196",2009,77.5089,80.0317,85.1173,87.0917
"female","E07000196",2010,77.8439,80.1272,84.8141,87.1776
"female","E07000196",2011,78.0806,81.1708,84.7257,87.0496
"female","E07000196",2012,77.776,80.7665,84.743,87.0789
"female","E07000196",2013,78.9684,80.9422,84.8783,86.9242
"female","E07000197",2001,NA,NA,NA,NA
"female","E07000197",2002,77.2229,80.2385,84.5133,87.1212
"female","E07000197",2003,78.3589,80.5075,84.4327,87.3077
"female","E07000197",2004,77.3839,80.2861,84.59,87.1913
"female","E07000197",2005,78.0171,80.4952,84.6894,86.9203
"female","E07000197",2006,77.5508,80.2566,84.2061,86.561
"female","E07000197",2007,77.7546,80.2872,84.3655,86.8609
"female","E07000197",2008,78.2551,80.742,84.9711,87.1529
"female","E07000197",2009,78.2372,80.6162,84.8445,86.9925
"female","E07000197",2010,78.7091,81.0967,84.9925,87.1274
"female","E07000197",2011,78.2042,80.8089,85.1317,87.1586
"female","E07000197",2012,77.832,80.7448,85.039,87.2609
"female","E07000197",2013,78.9565,80.9899,85.1984,87.121
"female","E07000198",2001,NA,NA,NA,NA
"female","E07000198",2002,77.5072,80.079,84.5251,87.0818
"female","E07000198",2003,78.236,80.3782,84.722,87.188
"female","E07000198",2004,77.888,80.4382,84.845,87.1509
"female","E07000198",2005,77.7625,79.9064,84.4975,86.534
"female","E07000198",2006,78.0844,80.2861,84.684,86.7304
"female","E07000198",2007,77.5647,80.3466,84.6,86.5167
"female","E07000198",2008,77.2532,79.8696,84.5099,86.713
"female","E07000198",2009,78.5,80.3704,84.7477,87.0619
"female","E07000198",2010,77.9124,80.5513,84.7245,87.1456
"female","E07000198",2011,77.4012,80.1498,84.7572,86.8713
"female","E07000198",2012,78.4878,80.7078,84.8413,86.9739
"female","E07000198",2013,77.761,80.9189,85.229,87.0682
"female","E07000199",2001,NA,NA,NA,NA
"female","E07000199",2002,77.5964,80.1421,84.3894,86.963
"female","E07000199",2003,77.8643,80.4537,84.6642,87.1846
"female","E07000199",2004,76.5068,79.875,84.5288,86.8163
"female","E07000199",2005,76.0754,80.5875,83.9706,86.725
"female","E07000199",2006,76.8411,79.9728,84.7692,86.6949
"female","E07000199",2007,75.9269,79.9719,84.5849,86.8846
"female","E07000199",2008,76.9652,79.7236,84.6916,87.1698
"female","E07000199",2009,78.1193,80.9895,85.1463,87.1486
"female","E07000199",2010,77.239,80.578,85.1619,87.0952
"female","E07000199",2011,76.872,80.68,84.6053,87.0517
"female","E07000199",2012,75.6373,79.1772,84.5977,86.7708
"female","E07000199",2013,76.8598,79.5187,84.81,86.6786
"female","E07000200",2001,NA,NA,NA,NA
"female","E07000200",2002,78.3276,80.4082,84.4133,87.0645
"female","E07000200",2003,78.1629,80.6464,84.477,87.0337
"female","E07000200",2004,77.581,80.2195,84.4195,87.039
"female","E07000200",2005,78.0344,80.4825,84.88,86.9263
"female","E07000200",2006,78.4361,80.7091,84.6201,87.2824
"female","E07000200",2007,78.9336,80.8509,84.7198,87.0408
"female","E07000200",2008,80.1415,82.395,85.1085,86.8939
"female","E07000200",2009,79.409,81.5578,85.4488,87.2692
"female","E07000200",2010,78.7955,80.9185,84.6842,86.885
"female","E07000200",2011,78.4322,81.0958,85.1118,87.1758
"female","E07000200",2012,78.9857,80.8039,84.6627,86.8736
"female","E07000200",2013,78.3252,80.8933,85.3067,87.0294
"female","E07000201",2001,NA,NA,NA,NA
"female","E07000201",2002,77.5838,80.3252,84.6452,87.3404
"female","E07000201",2003,76.995,79.9253,84.2202,87.08
"female","E07000201",2004,77.3535,79.6818,84.7234,87.234
"female","E07000201",2005,78.6111,80.858,84.5321,86.5085
"female","E07000201",2006,79.3234,80.9935,84.875,86.8305
"female","E07000201",2007,77.6225,80.4692,84.6747,86.4375
"female","E07000201",2008,78.5236,80.8129,85.1058,87.1385
"female","E07000201",2009,78.5824,81.5063,85.4,87.2273
"female","E07000201",2010,77.8435,80.2769,84.7857,86.8889
"female","E07000201",2011,78.9586,81.0065,85.6632,87.4531
"female","E07000201",2012,78.1154,80.8309,85.1023,86.9038
"female","E07000201",2013,77.9387,79.9595,84.6786,87.2195
"female","E07000202",2001,NA,NA,NA,NA
"female","E07000202",2002,78.5103,80.2302,84.636,87.0315
"female","E07000202",2003,78.7926,80.4846,84.5992,87.1923
"female","E07000202",2004,78.1321,80.2331,84.6261,86.88
"female","E07000202",2005,78.7518,80.8808,84.4733,86.8211
"female","E07000202",2006,79.0808,80.6517,84.556,86.7143
"female","E07000202",2007,78.6158,80.7391,84.2623,86.7458
"female","E07000202",2008,78.6208,80.8548,84.8033,86.9562
"female","E07000202",2009,79.4853,81.1852,85.0524,87.1597
"female","E07000202",2010,77.8271,80.9767,84.8778,87.1901
"female","E07000202",2011,78.2094,81.1709,84.9,87.1271
"female","E07000202",2012,77.9974,80.8507,85.0279,87.1732
"female","E07000202",2013,78.1887,80.8043,85.0097,87.2845
"female","E07000203",2001,NA,NA,NA,NA
"female","E07000203",2002,78.4018,80.4983,84.6141,87.0194
"female","E07000203",2003,78.5455,80.4199,84.4455,86.9792
"female","E07000203",2004,77.9798,80.3977,84.8839,86.9651
"female","E07000203",2005,79.142,81.1034,84.6667,86.717
"female","E07000203",2006,77.9862,80.2405,84.8533,86.9878
"female","E07000203",2007,78.481,81.3071,84.5657,86.7053
"female","E07000203",2008,78.6154,81.0489,85.3254,86.9266
"female","E07000203",2009,78.3404,81.1552,85.2158,87.0171
"female","E07000203",2010,78.6097,80.8058,85.0443,87.0213
"female","E07000203",2011,78.9819,81.0279,85.1377,87.2062
"female","E07000203",2012,78.1369,80.6867,85.1216,87.0556
"female","E07000203",2013,78.1329,80.2289,85.0882,87.0098
"female","E07000204",2001,NA,NA,NA,NA
"female","E07000204",2002,78.5559,80.6396,84.7317,86.9397
"female","E07000204",2003,77.3956,80.3892,85.1302,87.211
"female","E07000204",2004,78.9211,80.7077,84.7198,87.1509
"female","E07000204",2005,78.922,80.945,84.7746,87.0263
"female","E07000204",2006,77.6242,80.6643,84.8967,87.05
"female","E07000204",2007,77.4564,80.8327,84.6061,86.8256
"female","E07000204",2008,78.4831,81.0728,85.0533,87.0417
"female","E07000204",2009,79.1298,81.2378,84.9657,87.2137
"female","E07000204",2010,78.8504,80.7212,85.0693,87.0847
"female","E07000204",2011,77.8981,80.2604,85.1494,86.9811
"female","E07000204",2012,76.9845,79.6572,85.0516,87.1758
"female","E07000204",2013,77.9071,80.5368,85.0437,87.1698
"female","E07000205",2001,NA,NA,NA,NA
"female","E07000205",2002,78.8986,81.0562,84.6592,87.0349
"female","E07000205",2003,78.6333,80.5736,84.5161,87.0909
"female","E07000205",2004,78.1062,80.7201,84.9081,87.0795
"female","E07000205",2005,78.6297,80.7344,84.791,86.8466
"female","E07000205",2006,78.6348,81.2033,84.7902,86.7455
"female","E07000205",2007,78.6533,81.1855,84.6541,86.9149
"female","E07000205",2008,79.1071,81.0196,85.1051,87.1667
"female","E07000205",2009,79.0153,80.9336,85.186,87.1538
"female","E07000205",2010,79.1753,81.6134,85.2095,87.1742
"female","E07000205",2011,79.2846,81.5815,85.3651,87.1753
"female","E07000205",2012,79.1391,81.1763,85.2878,87.1
"female","E07000205",2013,78.3696,80.4659,85.056,87.0255
"female","E07000206",2001,NA,NA,NA,NA
"female","E07000206",2002,78.7376,80.5833,84.7859,86.9884
"female","E07000206",2003,78.7048,80.7757,84.8401,87.2062
"female","E07000206",2004,78.397,80.7722,84.598,87.094
"female","E07000206",2005,78.5275,80.5021,84.6409,87.1733
"female","E07000206",2006,78.2445,80.9813,84.8019,86.7735
"female","E07000206",2007,78.4238,80.6326,84.9215,87.0124
"female","E07000206",2008,77.658,80.7546,85.0545,86.9412
"female","E07000206",2009,78.8337,80.9523,85.4403,87.4096
"female","E07000206",2010,78.4135,80.9262,84.8498,87.1275
"female","E07000206",2011,78.7517,80.7244,84.916,87.137
"female","E07000206",2012,78.8207,80.6754,85.0755,87.2941
"female","E07000206",2013,78.569,80.5492,84.8971,87.2569
"female","E07000207",2001,NA,NA,NA,NA
"female","E07000207",2002,79.0443,81.0243,84.7823,87.1284
"female","E07000207",2003,78.4732,81.0438,85.0213,87.3609
"female","E07000207",2004,78.9714,81.2111,84.8394,87.252
"female","E07000207",2005,78.7455,80.6528,84.6769,86.7717
"female","E07000207",2006,78.5455,80.5798,84.7658,87.0083
"female","E07000207",2007,78.5564,81.3829,84.9215,86.7
"female","E07000207",2008,78.715,81.0483,85.3,86.9865
"female","E07000207",2009,78.9229,81.7771,85,87.0141
"female","E07000207",2010,78.7792,81.4746,85.5459,87.18
"female","E07000207",2011,78.1076,80.7524,85.399,87.1057
"female","E07000207",2012,79.3989,81.4237,85.15,87.1615
"female","E07000207",2013,79.2536,81.5839,85.3762,87.291
"female","E07000208",2001,NA,NA,NA,NA
"female","E07000208",2002,78.2703,81,85.0645,87.1806
"female","E07000208",2003,78.0977,80.6842,84.7083,87.0984
"female","E07000208",2004,78.3556,81.3493,84.838,87.0417
"female","E07000208",2005,77.4925,80.1724,84.5755,86.7414
"female","E07000208",2006,79.6955,81.2098,84.5603,87
"female","E07000208",2007,77.9952,79.8958,84.2342,86.7755
"female","E07000208",2008,77.5274,81.1726,84.9027,86.7681
"female","E07000208",2009,78.8325,81.2139,85.0781,87.3288
"female","E07000208",2010,79.2542,81.425,85.2056,87.2
"female","E07000208",2011,78.4381,80.8663,84.9369,86.8906
"female","E07000208",2012,79.1844,81.6604,84.9829,87.3387
"female","E07000208",2013,77.8235,80.8827,85.05,87.2456
"female","E07000209",2001,NA,NA,NA,NA
"female","E07000209",2002,78.0733,80.2769,84.4286,86.9892
"female","E07000209",2003,78.0844,80.7373,84.9528,87.3109
"female","E07000209",2004,76.9239,80.3452,84.7783,87.1389
"female","E07000209",2005,78.233,80.3035,84.4905,87.0638
"female","E07000209",2006,77.7609,80.7692,84.5989,87.0215
"female","E07000209",2007,77.9623,80.9427,84.6949,86.78
"female","E07000209",2008,78.755,81.1597,85.2341,87.0308
"female","E07000209",2009,78.3531,81.1871,85.3122,87.0909
"female","E07000209",2010,78.3412,80.9468,85.3915,87.325
"female","E07000209",2011,78.5187,80.3186,85.0517,87.0693
"female","E07000209",2012,78.2212,81.1395,85.1905,87.3028
"female","E07000209",2013,78.723,80.9805,85.0206,86.8966
"female","E07000210",2001,NA,NA,NA,NA
"female","E07000210",2002,79.1839,81.1484,84.962,87.1635
"female","E07000210",2003,78.9233,80.7833,84.8994,87.1809
"female","E07000210",2004,78.4389,80.1434,84.8727,87.3182
"female","E07000210",2005,78.1928,80.6703,84.8363,87.033
"female","E07000210",2006,78.3902,80.3969,84.7062,87
"female","E07000210",2007,79.4654,81.0917,84.8477,86.8182
"female","E07000210",2008,78.2399,80.6375,85.0201,87.0227
"female","E07000210",2009,78.8344,81.5833,85.2717,87.2124
"female","E07000210",2010,79.5651,81.3792,85.0054,86.945
"female","E07000210",2011,79.137,81.3967,85.1852,87.1263
"female","E07000210",2012,78.7976,81.2227,84.6065,87.2237
"female","E07000210",2013,78.3606,81.1097,85.2933,87.1443
"female","E07000211",2001,NA,NA,NA,NA
"female","E07000211",2002,78.9566,81.1179,84.8059,86.9012
"female","E07000211",2003,79.1272,81.1275,85.0038,87.2847
"female","E07000211",2004,78.5059,80.8224,84.5914,87.0267
"female","E07000211",2005,77.9738,80.7413,84.845,86.9028
"female","E07000211",2006,78.4664,80.8246,84.9048,86.7305
"female","E07000211",2007,79.426,81.4975,85.2119,86.7917
"female","E07000211",2008,79.9446,82.3196,85.4892,87.1978
"female","E07000211",2009,79.5108,81.5619,84.9932,86.8827
"female","E07000211",2010,79.2857,81.3282,85.2374,87.2774
"female","E07000211",2011,79.0758,81.4695,85.0545,87.1097
"female","E07000211",2012,80.0071,82.357,85.3871,87.2486
"female","E07000211",2013,79.1658,81.3276,85.4237,87.2092
"female","E07000212",2001,NA,NA,NA,NA
"female","E07000212",2002,78.4456,80.6887,84.825,87
"female","E07000212",2003,77.9297,80.3377,84.797,87.0811
"female","E07000212",2004,78.3817,80.5489,84.9931,87.5467
"female","E07000212",2005,78.856,80.3389,84.5833,86.5732
