"la","year","sex","c_35","c_50","c_65","c_80","c_85"
"W06000010",2008,"male",0.0912668,0.102833,0.110396,0.137796,0.174774
"W06000010",2009,"female",0.0936857,0.106095,0.124513,0.155955,0.216168
"W06000010",2009,"male",0.0951747,0.107695,0.118705,0.141751,0.151077
"W06000010",2010,"female",0.100619,0.115054,0.123305,0.122207,0.117789
"W06000010",2010,"male",0.0972862,0.107168,0.117226,0.163884,0.148116
"W06000010",2011,"female",0.0918563,0.106344,0.129275,0.139799,0.16739
"W06000010",2011,"male",0.091099,0.101533,0.120006,0.123603,0.14243
"W06000010",2012,"female",0.0951088,0.113321,0.12809,0.13774,0.151073
"W06000010",2012,"male",0.0937305,0.109023,0.124976,0.140793,0.187078
"W06000010",2013,"female",0.0997322,0.113224,0.135001,0.166353,0.199038
"W06000010",2013,"male",0.0879692,0.104054,0.113823,0.140474,0.187819
"W06000011",2002,"female",0.101139,0.1186,0.119216,0.142544,0.165669
"W06000011",2002,"male",0.0914898,0.0951666,0.107334,0.133023,0.14878
"W06000011",2003,"female",0.100133,0.108083,0.1186,0.141714,0.211546
"W06000011",2003,"male",0.0932714,0.100569,0.104299,0.122519,0.161628
"W06000011",2004,"female",0.109032,0.104641,0.115023,0.139493,0.240747
"W06000011",2004,"male",0.100585,0.0996568,0.108761,0.105801,0.105235
"W06000011",2005,"female",0.0963946,0.107205,0.131098,0.127179,0.147687
"W06000011",2005,"male",0.0925771,0.10369,0.105583,0.136041,0.165664
"W06000011",2006,"female",0.0993907,0.103083,0.121615,0.134158,0.204662
"W06000011",2006,"male",0.10231,0.0937866,0.112886,0.126775,0.145371
"W06000011",2007,"female",0.0908927,0.107938,0.121218,0.123008,0.181309
"W06000011",2007,"male",0.0931294,0.0946224,0.113508,0.116606,0.136593
"W06000011",2008,"female",0.0984173,0.103643,0.124006,0.131383,0.14139
"W06000011",2008,"male",0.0952149,0.101823,0.110046,0.120316,0.166883
"W06000011",2009,"female",0.0971634,0.103161,0.126766,0.151088,0.199838
"W06000011",2009,"male",0.0940719,0.104022,0.111756,0.103342,0.159991
"W06000011",2010,"female",0.1028,0.103022,0.117552,0.157331,0.192594
"W06000011",2010,"male",0.0923797,0.0946523,0.113879,0.136006,0.160835
"W06000011",2011,"female",0.0923962,0.107294,0.123706,0.170751,0.176414
"W06000011",2011,"male",0.0900859,0.100147,0.110056,0.130957,0.190196
"W06000011",2012,"female",0.0952962,0.103684,0.119204,0.12579,0.105464
"W06000011",2012,"male",0.0903735,0.0992315,0.103554,0.116866,0.18691
"W06000011",2013,"female",0.101875,0.103436,0.124443,0.131035,0.184102
"W06000011",2013,"male",0.0991189,0.105968,0.115461,0.139241,0.187441
"W06000012",2002,"female",0.0983694,0.107638,0.114011,0.140661,0.152703
"W06000012",2002,"male",0.0953686,0.108587,0.109942,0.0986692,0.0817822
"W06000012",2003,"female",0.105456,0.108865,0.116421,0.104968,0.179794
"W06000012",2003,"male",0.103925,0.0998496,0.102437,0.119984,0.0619363
"W06000012",2004,"female",0.098889,0.10963,0.118641,0.119252,0.155313
"W06000012",2004,"male",0.105008,0.112783,0.114926,0.127531,0.150352
"W06000012",2005,"female",0.100259,0.112226,0.114832,0.132067,0.110944
"W06000012",2005,"male",0.0899893,0.105455,0.116555,0.117501,0.0953092
"W06000012",2006,"female",0.103141,0.0960803,0.100545,0.100758,0.152473
"W06000012",2006,"male",0.0983705,0.101477,0.11253,0.113901,0.119563
"W06000012",2007,"female",0.0968833,0.117466,0.122443,0.129159,0.154109
"W06000012",2007,"male",0.0949925,0.107247,0.113454,0.0905941,0.130713
"W06000012",2008,"female",0.0959233,0.110689,0.119906,0.134996,0.106151
"W06000012",2008,"male",0.0953383,0.106306,0.107054,0.0895069,0.0816892
"W06000012",2009,"female",0.102024,0.108636,0.111921,0.139021,0.184173
"W06000012",2009,"male",0.0893463,0.0953405,0.10515,0.115433,0.0383769
"W06000012",2010,"female",0.0948635,0.103781,0.123868,0.108536,0.177729
"W06000012",2010,"male",0.0850859,0.0989283,0.106329,0.113337,0.130713
"W06000012",2011,"female",0.094507,0.10539,0.123148,0.138549,0.199468
"W06000012",2011,"male",0.0938269,0.106734,0.111647,0.155147,0.220596
"W06000012",2012,"female",0.0877934,0.103715,0.116538,0.140836,0.138689
"W06000012",2012,"male",0.0917474,0.113083,0.116021,0.119041,0.135007
"W06000012",2013,"female",0.0867233,0.0991321,0.107677,0.156368,0.169017
"W06000012",2013,"male",0.0859558,0.0988064,0.109859,0.145388,0.174585
"W06000013",2002,"female",0.103418,0.116159,0.122603,0.154101,0.145993
"W06000013",2002,"male",0.100316,0.105868,0.10426,0.116938,0.172663
"W06000013",2003,"female",0.106342,0.111203,0.117512,0.148189,0.184058
"W06000013",2003,"male",0.107351,0.114248,0.114464,0.175756,0.168851
"W06000013",2004,"female",0.105272,0.123776,0.12153,0.140001,0.188536
"W06000013",2004,"male",0.0943039,0.0971346,0.1032,0.121703,0.0629067
"W06000013",2005,"female",0.0994097,0.11457,0.123295,0.0999627,0.197289
"W06000013",2005,"male",0.104742,0.112835,0.106972,0.170256,0.209974
"W06000013",2006,"female",0.100836,0.0988271,0.114903,0.131753,0.200279
"W06000013",2006,"male",0.0993513,0.114138,0.126575,0.10409,0.13202
"W06000013",2007,"female",0.0946868,0.105889,0.1214,0.178637,0.205487
"W06000013",2007,"male",0.0922864,0.102359,0.110692,0.116633,0.089834
"W06000013",2008,"female",0.0922997,0.104491,0.118172,0.133355,0.163238
"W06000013",2008,"male",0.100501,0.107239,0.10491,0.102689,0.164248
"W06000013",2009,"female",0.0967467,0.105672,0.118697,0.135173,0.237732
"W06000013",2009,"male",0.105783,0.110534,0.111988,0.147774,0.0932927
"W06000013",2010,"female",0.102109,0.117885,0.1169,0.0998864,0.190948
"W06000013",2010,"male",0.0884427,0.100564,0.109384,0.162408,0.188987
"W06000013",2011,"female",0.0931171,0.100927,0.118799,0.156958,0.160862
"W06000013",2011,"male",0.0911503,0.103938,0.109345,0.110479,0.126964
"W06000013",2012,"female",0.0912098,0.0997865,0.1235,0.155038,0.121115
"W06000013",2012,"male",0.0969842,0.109204,0.115883,0.115361,0.171479
"W06000013",2013,"female",0.106051,0.114329,0.118407,0.145256,0.233126
"W06000013",2013,"male",0.086973,0.10453,0.114317,0.179975,0.224639
"W06000014",2002,"female",0.102389,0.123423,0.116888,0.139482,0.155714
"W06000014",2002,"male",0.0996479,0.103673,0.110002,0.0624248,0.0618861
"W06000014",2003,"female",0.104278,0.115411,0.130016,0.164624,0.156977
"W06000014",2003,"male",0.104464,0.102904,0.103843,0.118846,0.0912097
"W06000014",2004,"female",0.0949425,0.119935,0.136476,0.160718,0.143345
"W06000014",2004,"male",0.100944,0.100268,0.1067,0.150266,0.134821
"W06000014",2005,"female",0.0940353,0.0997235,0.114122,0.135551,0.150355
"W06000014",2005,"male",0.103784,0.107504,0.111892,0.098848,0.122489
"W06000014",2006,"female",0.108532,0.119382,0.116264,0.115468,0.12281
"W06000014",2006,"male",0.0988888,0.105809,0.124447,0.129956,0.140887
"W06000014",2007,"female",0.100149,0.113699,0.122062,0.15099,0.207609
"W06000014",2007,"male",0.0915825,0.114571,0.115563,0.135128,0.188551
"W06000014",2008,"female",0.0967854,0.106428,0.131895,0.119994,0.131337
"W06000014",2008,"male",0.0989199,0.101309,0.107593,0.12903,0.107878
"W06000014",2009,"female",0.0901389,0.109737,0.137072,0.15008,0.232601
"W06000014",2009,"male",0.0982018,0.112503,0.112679,0.108432,0.0832383
"W06000014",2010,"female",0.0945864,0.101762,0.135713,0.135989,0.133349
"W06000014",2010,"male",0.0918261,0.103033,0.105734,0.145232,0.247783
"W06000014",2011,"female",0.0906293,0.100361,0.119926,0.145378,0.211918
"W06000014",2011,"male",0.0942159,0.105336,0.134531,0.142888,0.171704
"W06000014",2012,"female",0.0891107,0.103967,0.12729,0.135918,0.144424
"W06000014",2012,"male",0.092209,0.10276,0.124503,0.148439,0.157613
"W06000014",2013,"female",0.0929846,0.106454,0.123862,0.143638,0.169005
"W06000014",2013,"male",0.093275,0.106371,0.120833,0.129292,0.139574
"W06000015",2002,"female",0.104287,0.112675,0.108653,0.138415,0.164258
"W06000015",2002,"male",0.0963507,0.103244,0.10781,0.144419,0.145479
"W06000015",2003,"female",0.100321,0.101696,0.107183,0.136102,0.168564
"W06000015",2003,"male",0.0951482,0.0968618,0.100609,0.118144,0.2106
"W06000015",2004,"female",0.0986024,0.104813,0.115427,0.154575,0.200441
"W06000015",2004,"male",0.0971973,0.0967891,0.0913564,0.103689,0.208995
"W06000015",2005,"female",0.102378,0.105149,0.122822,0.149214,0.195913
"W06000015",2005,"male",0.100526,0.102151,0.109195,0.137842,0.213149
"W06000015",2006,"female",0.0946347,0.0977286,0.105425,0.129896,0.200237
"W06000015",2006,"male",0.095616,0.0946442,0.100441,0.129078,0.204162
"W06000015",2007,"female",0.0979387,0.101149,0.104762,0.138495,0.195935
"W06000015",2007,"male",0.0876871,0.0977005,0.102064,0.123277,0.165189
"W06000015",2008,"female",0.0971374,0.105925,0.11627,0.120257,0.139011
"W06000015",2008,"male",0.096948,0.101789,0.110788,0.113871,0.0816926
"W06000015",2009,"female",0.103724,0.107098,0.112848,0.15038,0.207646
"W06000015",2009,"male",0.0939794,0.0984022,0.107903,0.125076,0.148251
"W06000015",2010,"female",0.0952604,0.100456,0.114934,0.130578,0.169783
"W06000015",2010,"male",0.0937574,0.101012,0.0997702,0.117937,0.182412
"W06000015",2011,"female",0.101878,0.104878,0.116853,0.141755,0.155535
"W06000015",2011,"male",0.0934363,0.105569,0.10599,0.137396,0.12546
"W06000015",2012,"female",0.0925809,0.0969744,0.116498,0.123124,0.170468
"W06000015",2012,"male",0.0961237,0.102309,0.113537,0.116538,0.132781
"W06000015",2013,"female",0.11051,0.110621,0.120198,0.143705,0.16954
"W06000015",2013,"male",0.103155,0.10598,0.106473,0.137882,0.127151
"W06000016",2002,"female",0.100799,0.106866,0.113069,0.146979,0.123254
"W06000016",2002,"male",0.111246,0.105831,0.0922494,0.0712159,0.0452826
"W06000016",2003,"female",0.10089,0.102569,0.106228,0.126892,0.159686
"W06000016",2003,"male",0.0977702,0.105802,0.108785,0.120832,0.0640012
"W06000016",2004,"female",0.10231,0.105007,0.110808,0.112613,0.150791
"W06000016",2004,"male",0.102835,0.112558,0.103271,0.111838,0.188212
"W06000016",2005,"female",0.0994214,0.105975,0.115922,0.126568,0.170647
"W06000016",2005,"male",0.098995,0.104448,0.101683,0.121296,0.184473
"W06000016",2006,"female",0.100921,0.107398,0.115699,0.118052,0.113283
"W06000016",2006,"male",0.100945,0.11383,0.107597,0.0940735,0.104549
"W06000016",2007,"female",0.0955545,0.103645,0.100367,0.10627,0.173778
"W06000016",2007,"male",0.0945566,0.101794,0.101976,0.119919,0.191672
"W06000016",2008,"female",0.100677,0.109167,0.109157,0.115263,0.102211
"W06000016",2008,"male",0.0934522,0.107782,0.105676,0.106319,0.0356837
"W06000016",2009,"female",0.0940344,0.114466,0.114712,0.133449,0.150104
"W06000016",2009,"male",0.0954621,0.108405,0.113152,0.126844,0.131308
"W06000016",2010,"female",0.0993425,0.113362,0.109733,0.126729,0.140551
"W06000016",2010,"male",0.0935786,0.106097,0.110614,0.130127,0.128847
"W06000016",2011,"female",0.101731,0.101373,0.110256,0.130293,0.171661
"W06000016",2011,"male",0.0930395,0.103249,0.101582,0.118551,0.130355
"W06000016",2012,"female",0.0957444,0.100892,0.12624,0.127623,0.191175
"W06000016",2012,"male",0.0900239,0.101412,0.110191,0.148672,0.222897
"W06000016",2013,"female",0.104065,0.1107,0.11941,0.123065,0.207419
"W06000016",2013,"male",0.0924353,0.107257,0.115017,0.145951,0.184909
"W06000018",2002,"female",0.0999031,0.112612,0.106798,0.143901,0.125532
"W06000018",2002,"male",0.103059,0.108069,0.0976837,0.103684,0.0809131
"W06000018",2003,"female",0.0971194,0.103498,0.110245,0.148958,0.120534
"W06000018",2003,"male",0.104868,0.106001,0.104098,0.0889493,0.0713802
"W06000018",2004,"female",0.103558,0.107371,0.109594,0.139322,0.217673
"W06000018",2004,"male",0.0979651,0.105563,0.105451,0.0930626,0.0772505
"W06000018",2005,"female",0.108156,0.10349,0.097617,0.135588,0.146185
"W06000018",2005,"male",0.107174,0.10403,0.118926,0.123282,0.158728
"W06000018",2006,"female",0.100017,0.108584,0.119085,0.138875,0.179152
"W06000018",2006,"male",0.0912707,0.0990198,0.103297,0.0971615,0.164044
"W06000018",2007,"female",0.103021,0.105648,0.12128,0.0977388,0.154063
"W06000018",2007,"male",0.0956935,0.0947106,0.0938418,0.0855686,0.165933
"W06000018",2008,"female",0.10061,0.108856,0.118605,0.140948,0.137228
"W06000018",2008,"male",0.095547,0.10562,0.10688,0.114409,0.0813321
"W06000018",2009,"female",0.0998732,0.111966,0.129506,0.112364,0.132719
"W06000018",2009,"male",0.0958585,0.110919,0.117552,0.130751,0.152037
"W06000018",2010,"female",0.105412,0.110159,0.120826,0.150085,0.147953
"W06000018",2010,"male",0.0988644,0.106375,0.108817,0.150874,0.171008
"W06000018",2011,"female",0.100122,0.0991043,0.117037,0.120449,0.182715
"W06000018",2011,"male",0.0954817,0.0996158,0.112763,0.144327,0.256823
"W06000018",2012,"female",0.101795,0.113531,0.114558,0.149031,0.157951
"W06000018",2012,"male",0.102117,0.0988624,0.112701,0.13628,0.205146
"W06000018",2013,"female",0.100767,0.101876,0.122529,0.161452,0.144203
"W06000018",2013,"male",0.0948263,0.114338,0.124445,0.147762,0.155567
"W06000019",2002,"female",0.0939574,0.0993739,0.112072,0.107105,0.0707598
"W06000019",2002,"male",0.099024,0.111082,0.102217,0.0837335,0.0358013
"W06000019",2003,"female",0.0882477,0.0871551,0.101687,0.146252,0.193683
"W06000019",2003,"male",0.098955,0.0993611,0.107695,0.110102,0.182799
"W06000019",2004,"female",0.103784,0.108097,0.100312,0.102037,0.149356
"W06000019",2004,"male",0.0930895,0.105525,0.120556,0.143182,0.234648
"W06000019",2005,"female",0.0840266,0.096588,0.116569,0.115361,0.199221
"W06000019",2005,"male",0.0926108,0.105592,0.116978,0.193948,0.260085
"W06000019",2006,"female",0.0882728,0.0960693,0.100948,0.10914,0.169914
"W06000019",2006,"male",0.0954489,0.0997372,0.117861,0.133375,0.191296
"W06000019",2007,"female",0.0848814,0.0996571,0.0918333,0.117026,0.18093
"W06000019",2007,"male",0.0976929,0.0951879,0.0910881,0.0828247,0.0857826
"W06000019",2008,"female",0.0969864,0.102399,0.117613,0.105824,0.0527693
"W06000019",2008,"male",0.088091,0.101832,0.116856,0.108764,0.111271
"W06000019",2009,"female",0.090703,0.105324,0.120969,0.108165,0.221022
"W06000019",2009,"male",0.0858764,0.0997204,0.118813,0.188709,0.135916
"W06000019",2010,"female",0.0924713,0.107148,0.117123,0.0865112,0.234901
"W06000019",2010,"male",0.0911067,0.105824,0.107858,0.105812,0.0280192
"W06000019",2011,"female",0.0881538,0.100353,0.098709,0.141002,0.205324
"W06000019",2011,"male",0.0923863,0.101123,0.101114,0.146125,0.178907
"W06000019",2012,"female",0.0909126,0.104786,0.116023,0.114052,0.175426
"W06000019",2012,"male",0.0812556,0.0929469,0.101341,0.124906,0.0135882
"W06000019",2013,"female",0.0885141,0.104317,0.127542,0.117707,0.0966883
"W06000019",2013,"male",0.093863,0.1195,0.123228,0.112539,0.0650289
"W06000020",2002,"female",0.0926108,0.111801,0.104953,0.119995,0.188526
"W06000020",2002,"male",0.0992247,0.0987465,0.095567,0.0912088,0.0188155
"W06000020",2003,"female",0.0950322,0.107024,0.123596,0.113026,0.128732
"W06000020",2003,"male",0.0876171,0.103264,0.0885015,0.0229994,-0.120405
"W06000020",2004,"female",0.0909035,0.109629,0.115892,0.134855,0.245895
"W06000020",2004,"male",0.093438,0.103089,0.0978998,0.106782,0.0792188
"W06000020",2005,"female",0.0935918,0.0987515,0.108776,0.145428,0.094196
"W06000020",2005,"male",0.0884591,0.0865728,0.0892899,0.102875,0.0815085
"W06000020",2006,"female",0.0911187,0.10529,0.1343,0.139681,0.274328
"W06000020",2006,"male",0.0950831,0.0981226,0.115169,0.105517,0.0391672
"W06000020",2007,"female",0.0885443,0.102554,0.113889,0.134898,0.237809
"W06000020",2007,"male",0.0933847,0.0987906,0.100284,0.107882,0.144199
"W06000020",2008,"female",0.0869588,0.112624,0.117853,0.191588,0.108037
"W06000020",2008,"male",0.0927652,0.107822,0.10129,0.105221,0.143458
"W06000020",2009,"female",0.0951037,0.104866,0.111213,0.133127,0.177619
"W06000020",2009,"male",0.0896521,0.106224,0.118401,0.15855,0.197374
"W06000020",2010,"female",0.0983044,0.117848,0.127688,0.122434,0.170972
"W06000020",2010,"male",0.0888105,0.0945997,0.113728,0.135363,-0.0115089
"W06000020",2011,"female",0.0910887,0.0988567,0.125086,0.155581,0.142001
"W06000020",2011,"male",0.0912597,0.105816,0.0984689,0.130131,0.0437256
"W06000020",2012,"female",0.0912464,0.108774,0.118002,0.116151,0.0743416
"W06000020",2012,"male",0.0919658,0.103788,0.112455,0.113994,0.150432
"W06000020",2013,"female",0.0944728,0.109355,0.109879,0.151391,0.187167
"W06000020",2013,"male",0.0854987,0.0921781,0.109441,0.153437,0.214257
"W06000021",2002,"female",0.0941604,0.1094,0.122407,0.125763,0.178577
"W06000021",2002,"male",0.104344,0.105565,0.104588,0.110687,0.118716
"W06000021",2003,"female",0.0818597,0.097404,0.116744,0.0996519,0.160204
"W06000021",2003,"male",0.0964461,0.104145,0.12228,0.130557,0.1329
"W06000021",2004,"female",0.0846067,0.111645,0.125557,0.126785,0.197373
"W06000021",2004,"male",0.0977314,0.11125,0.122744,0.171458,0.137921
"W06000021",2005,"female",0.0925198,0.110797,0.135098,0.120337,0.173972
"W06000021",2005,"male",0.100329,0.107653,0.116258,0.0724543,0.0619183
"W06000021",2006,"female",0.0908147,0.105092,0.116145,0.151386,0.102768
"W06000021",2006,"male",0.101205,0.108074,0.108737,0.178305,0.079797
"W06000021",2007,"female",0.0898548,0.108152,0.113364,0.141213,0.10989
"W06000021",2007,"male",0.0959485,0.109291,0.129685,0.150193,0.137777
"W06000021",2008,"female",0.0885888,0.103048,0.123249,0.120099,0.130547
"W06000021",2008,"male",0.095113,0.09966,0.100006,0.0957558,0.00549128
"W06000021",2009,"female",0.0919446,0.108428,0.119728,0.11575,0.190458
"W06000021",2009,"male",0.0909635,0.109264,0.129678,0.12358,0.069486
"W06000021",2010,"female",0.0943252,0.108918,0.13455,0.172996,0.125669
"W06000021",2010,"male",0.0878254,0.10191,0.131785,0.120048,0.285345
"W06000021",2011,"female",0.0825922,0.100216,0.115476,0.12791,0.168762
"W06000021",2011,"male",0.0896439,0.112896,0.122305,0.176044,0.183962
"W06000021",2012,"female",0.0850818,0.105817,0.112438,0.109966,0.228606
"W06000021",2012,"male",0.0894813,0.100846,0.11331,0.137002,0.159691
"W06000021",2013,"female",0.0888276,0.111724,0.126408,0.149041,0.144064
"W06000021",2013,"male",0.088118,0.0990835,0.122104,0.18857,0.199453
"W06000022",2002,"female",0.101097,0.112172,0.0967653,0.139984,0.172754
"W06000022",2002,"male",0.0934697,0.10546,0.0948294,0.0829894,-0.0070733
"W06000022",2003,"female",0.0961031,0.0998429,0.135995,0.163691,0.271928
"W06000022",2003,"male",0.0955778,0.0984499,0.0975984,0.134593,0.257431
"W06000022",2004,"female",0.0942914,0.104921,0.110113,0.156093,0.163827
"W06000022",2004,"male",0.0964865,0.0912648,0.105495,0.150544,0.19646
"W06000022",2005,"female",0.0935134,0.107841,0.121475,0.13227,0.285592
"W06000022",2005,"male",0.0903257,0.0984796,0.104178,0.0982579,0.160141
"W06000022",2006,"female",0.0952659,0.100453,0.115598,0.143282,0.240869
"W06000022",2006,"male",0.0964185,0.110517,0.0959806,0.086307,0.110751
"W06000022",2007,"female",0.0979157,0.092997,0.110331,0.137326,0.154874
"W06000022",2007,"male",0.0943694,0.0974444,0.119169,0.102347,0.0670032
"W06000022",2008,"female",0.101952,0.109552,0.123372,0.121718,0.0977541
"W06000022",2008,"male",0.0921796,0.0960211,0.107627,0.0911495,0.140636
"W06000022",2009,"female",0.103862,0.0938184,0.104875,0.137995,0.156902
"W06000022",2009,"male",0.101038,0.101532,0.109415,0.115765,0.207147
"W06000022",2010,"female",0.0938671,0.105239,0.106729,0.117679,0.161021
"W06000022",2010,"male",0.100267,0.108486,0.0977232,0.172354,0.154645
"W06000022",2011,"female",0.0894503,0.0930401,0.133722,0.122156,0.174847
"W06000022",2011,"male",0.0866233,0.101434,0.0981042,0.103278,0.059248
